position,TerrainSlope,lon,lat
0.947841,20.436317,46.558162,-89.782554
0.949723,20.25261,46.541826,-89.782552
0.951604,19.985281,46.525491,-89.782549
0.953486,19.690162,46.509157,-89.782546
0.955368,19.179918,46.492823,-89.782544
0.957249,18.672252,46.476489,-89.782541
0.959131,18.336425,46.460155,-89.782538
0.961012,18.109497,46.443822,-89.782536
0.962894,17.908208,46.42749,-89.782533
0.964776,17.858591,46.411158,-89.78253
0.966657,17.998537,46.394826,-89.782527
0.968539,18.03398,46.378495,-89.782524
0.97042,18.135305,46.362164,-89.782522
0.972302,18.348517,46.345833,-89.782519
0.974184,18.510063,46.329503,-89.782516
0.976065,18.699448,46.313174,-89.782513
0.977947,18.772112,46.296844,-89.78251
0.979828,18.715532,46.280516,-89.782507
0.98171,18.68155,46.264187,-89.782504
0.983592,18.41176,46.247859,-89.782501
0.985473,18.104046,46.231532,-89.782498
0.987355,17.818568,46.215205,-89.782495
0.989236,17.46891,46.198878,-89.782492
0.991118,17.095672,46.182552,-89.782489
0.992999,16.876247,46.166227,-89.782486
0.994881,16.813751,46.149902,-89.782483
0.996763,16.83482,46.133577,-89.78248
0.998644,16.812282,46.117253,-89.782477
1.000526,16.766536,46.100929,-89.782474
1.002407,16.85417,46.084605,-89.782471
1.004289,16.664174,46.068283,-89.782468
1.006171,16.459769,46.05196,-89.782465
1.008052,17.513403,46.035638,-89.782462
1.009934,20.15815,46.019317,-89.782458
1.011815,22.006975,46.002996,-89.782455
1.013697,21.522691,45.986675,-89.782452
1.015579,20.012036,45.970355,-89.782449
1.01746,18.955206,45.954036,-89.782445
1.019342,18.454902,45.937717,-89.782442
1.021223,17.871788,45.921398,-89.782439
1.023105,17.175045,45.90508,-89.782436
1.024986,16.54985,45.888763,-89.782432
1.026868,15.948776,45.872446,-89.782429
1.02875,15.395363,45.856129,-89.782426
1.030631,14.825729,45.839813,-89.782422
1.032513,14.698806,45.823498,-89.782419
1.034394,14.801641,45.807183,-89.782415
1.036276,14.731677,45.790868,-89.782412
1.038158,14.718725,45.774554,-89.782408
1.040039,14.914483,45.758241,-89.782405
1.041921,15.164279,45.741928,-89.782401
1.043802,15.249442,45.725616,-89.782398
1.045684,15.553848,45.709304,-89.782394
1.047566,15.937351,45.692992,-89.782391
1.049447,16.189797,45.676682,-89.782387
1.051329,16.511064,45.660371,-89.782384
1.05321,16.795889,45.644062,-89.78238
1.055092,17.185922,45.627752,-89.782377
1.056974,17.855922,45.611444,-89.782373
1.058855,18.488836,45.595136,-89.782369
1.060737,18.904583,45.578828,-89.782366
1.062618,19.437995,45.562521,-89.782362
1.0645,19.73851,45.546215,-89.782358
1.066381,19.521011,45.529909,-89.782355
1.068263,19.133046,45.513603,-89.782351
1.070145,18.64485,45.497299,-89.782347
1.072026,18.21156,45.480994,-89.782343
1.073908,17.766839,45.464691,-89.782339
1.075789,17.282252,45.448388,-89.782336
1.077671,16.986699,45.432085,-89.782332
1.079553,16.813361,45.415783,-89.782328
1.081434,16.676562,45.399482,-89.782324
1.083316,16.577289,45.383181,-89.78232
1.085197,16.545801,45.366881,-89.782316
1.087079,16.650207,45.350581,-89.782312
1.088961,16.759739,45.334282,-89.782309
1.090842,16.849253,45.317984,-89.782305
1.092724,16.920069,45.301686,-89.782301
1.094605,16.971445,45.285389,-89.782297
1.096487,16.960635,45.269092,-89.782293
1.098369,16.868156,45.252796,-89.782289
1.10025,16.769802,45.2365,-89.782285
1.102132,16.905704,45.220206,-89.782281
1.104013,17.332143,45.203911,-89.782276
1.105895,17.807544,45.187618,-89.782272
1.107776,18.221829,45.171325,-89.782268
1.109658,19.010498,45.155032,-89.782264
1.11154,20.215231,45.138741,-89.78226
1.113421,21.254087,45.122449,-89.782256
1.115303,21.678764,45.106159,-89.782252
1.117184,21.585919,45.089869,-89.782247
1.119066,21.334925,45.07358,-89.782243
1.120948,21.0268,45.057291,-89.782239
1.122829,21.050862,45.041003,-89.782235
1.124711,21.28836,45.024716,-89.782231
1.126592,21.275489,45.008429,-89.782226
1.128474,21.205942,44.992143,-89.782222
1.130356,21.317251,44.975857,-89.782218
1.132237,21.614581,44.959573,-89.782213
1.134119,21.517559,44.943288,-89.782209
1.136,20.960613,44.927005,-89.782205
1.137882,20.646341,44.910722,-89.7822
1.139764,20.753672,44.89444,-89.782196
1.141645,20.745247,44.878158,-89.782191
1.143527,20.347752,44.861877,-89.782187
1.145408,20.100147,44.845597,-89.782182
1.14729,20.101149,44.829318,-89.782178
1.149171,19.771362,44.813039,-89.782174
1.151053,19.311777,44.796761,-89.782169
1.152935,19.078306,44.780483,-89.782164
1.154816,18.891891,44.764206,-89.78216
1.156698,18.741464,44.74793,-89.782155
1.158579,18.650648,44.731655,-89.782151
1.160134,18.669124,44.718207,-89.782147
1.162016,18.699101,44.721433,-89.782086
1.163897,18.637771,44.724657,-89.782025
1.165779,18.487613,44.727879,-89.781965
1.16766,18.122951,44.731099,-89.781904
1.169542,17.543152,44.734317,-89.781843
1.171424,17.38702,44.737534,-89.781782
1.173305,18.006987,44.740749,-89.781721
1.175187,18.812009,44.743962,-89.78166
1.177068,19.301567,44.747173,-89.7816
1.17895,19.2979,44.750383,-89.781539
1.180832,19.028548,44.75359,-89.781478
1.182713,18.761988,44.756796,-89.781417
1.184595,18.491688,44.760001,-89.781356
1.186476,18.103467,44.763203,-89.781295
1.188358,17.812303,44.766404,-89.781235
1.19024,17.626966,44.769602,-89.781174
1.192121,17.581569,44.772799,-89.781113
1.194003,17.842236,44.775995,-89.781052
1.195884,18.311099,44.779188,-89.780991
1.197766,18.814604,44.78238,-89.78093
1.199648,19.234208,44.78557,-89.78087
1.201529,19.732652,44.788758,-89.780809
1.203411,20.420407,44.791944,-89.780748
1.205292,21.036488,44.795129,-89.780687
1.207174,21.371353,44.798312,-89.780626
