position,TerrainHeight,Sun Visibility 60m,Polar Winter Min Temp,lon,lat
1.251683,1311.859496,0.36088,53.895317,47.535582,-89.881445
1.254547,1311.919004,0.36088,53.895317,47.521412,-89.881535
1.257412,1311.999808,0.36088,53.895317,47.507221,-89.881625
1.260276,1312.098101,0.36088,53.895317,47.493008,-89.881714
1.26314,1312.22816,0.39084,53.895317,47.478773,-89.881804
1.266004,1312.37792,0.39084,54.183838,47.464517,-89.881894
1.268868,1312.53792,0.39084,54.183838,47.450239,-89.881984
1.271733,1312.718875,0.39084,54.183838,47.435939,-89.882073
1.274597,1312.939043,0.39084,54.183838,47.421618,-89.882163
1.277461,1313.158643,0.39084,54.183838,47.407275,-89.882253
1.280325,1313.449238,0.39084,54.183838,47.39291,-89.882343
1.283189,1313.749953,0.39084,54.183838,47.378523,-89.882432
1.286053,1314.090251,0.39084,54.183838,47.364114,-89.882522
1.288918,1314.371716,0.39084,54.183838,47.349682,-89.882612
1.291782,1314.580361,0.39084,54.183838,47.335229,-89.882701
1.294646,1314.590362,0.39084,54.183838,47.320754,-89.882791
1.29751,1314.559639,0.39084,54.183838,47.306257,-89.882881
1.300374,1314.559006,0.39084,54.183838,47.291737,-89.88297
1.303239,1314.588644,0.39084,54.183838,47.277195,-89.88306
1.306103,1314.648192,0.39084,54.183838,47.262631,-89.88315
1.308967,1314.729617,0.39084,54.183838,47.248044,-89.883239
1.311831,1314.779202,0.39084,54.183838,47.233435,-89.883329
1.314695,1314.758351,0.39084,54.183838,47.218804,-89.883419
1.317559,1314.688464,0.39084,54.183838,47.20415,-89.883508
1.320424,1314.549813,0.40312,55.037014,47.189473,-89.883598
1.323288,1314.340128,0.40312,55.037014,47.174774,-89.883688
1.326152,1313.990421,0.40312,55.037014,47.160052,-89.883777
1.329016,1313.520067,0.35484,55.037014,47.145308,-89.883867
1.33188,1313.020094,0.35484,55.037014,47.13054,-89.883956
1.334745,1312.529936,0.35484,55.037014,47.11575,-89.884046
1.337609,1312.049551,0.35484,55.037014,47.100937,-89.884135
1.340473,1311.589371,0.35484,55.037014,47.086101,-89.884225
1.343337,1311.169683,0.35484,55.037014,47.071242,-89.884315
1.346201,1310.77937,0.35484,55.037014,47.05636,-89.884404
1.349065,1310.429674,0.35484,55.037014,47.041455,-89.884494
1.35193,1310.09937,0.35484,55.037014,47.026527,-89.884583
1.354794,1309.77995,0.35484,55.037014,47.011576,-89.884673
1.357658,1309.469189,0.35484,55.037014,46.996601,-89.884762
1.360522,1309.078738,0.35484,55.037014,46.981604,-89.884852
1.363386,1308.639913,0.35484,55.037014,46.966582,-89.884941
1.366251,1308.199647,0.35484,55.037014,46.951538,-89.885031
1.369115,1307.759574,0.35484,55.037014,46.93647,-89.88512
1.371979,1307.339622,0.35484,55.037014,46.921378,-89.88521
1.374843,1306.959467,0.35484,55.037014,46.906263,-89.885299
1.377707,1306.62975,0.35484,55.037014,46.891125,-89.885389
1.380571,1306.32946,0.35484,55.037014,46.875962,-89.885478
1.383436,1306.099369,0.35484,55.037014,46.860776,-89.885568
1.3863,1305.899278,0.35484,55.037014,46.845567,-89.885657
1.389164,1305.739723,0.35484,55.037014,46.830333,-89.885746
1.392028,1305.609712,0.35484,55.037014,46.815076,-89.885836
1.394892,1305.508735,0.37516,55.037014,46.799794,-89.885925
1.397757,1305.428645,0.37516,55.037014,46.784489,-89.886015
1.400621,1305.368554,0.37516,55.037014,46.76916,-89.886104
1.403485,1305.339306,0.37516,55.037014,46.753806,-89.886194
1.406349,1305.338796,0.37516,55.037014,46.738429,-89.886283
1.409213,1305.358445,0.37516,55.037014,46.723027,-89.886372
1.412077,1305.428575,0.37516,55.037014,46.707601,-89.886462
1.414942,1305.538991,0.37516,55.037014,46.692151,-89.886551
1.417806,1305.706473,0.37516,55.037014,46.676676,-89.88664
1.42067,1305.676385,0.37516,55.037014,46.661177,-89.88673
1.423534,1305.468345,0.37516,55.037014,46.645654,-89.886819
1.426398,1305.279205,0.37516,55.037014,46.630105,-89.886908
1.429262,1305.107651,0.37516,55.037014,46.614533,-89.886998
1.432127,1304.988717,0.37516,55.037014,46.598936,-89.887087
1.434991,1304.887832,0.37516,55.037014,46.583314,-89.887176
1.437855,1304.817831,0.37516,55.037014,46.567667,-89.887266
1.440719,1304.760132,0.37516,55.037014,46.551995,-89.887355
1.443583,1304.709877,0.37516,55.037014,46.536299,-89.887444
1.446448,1304.669039,0.37516,55.037014,46.520578,-89.887533
1.449312,1304.629106,0.37516,55.037014,46.504831,-89.887623
1.452176,1304.599464,0.37516,55.037014,46.48906,-89.887712
1.45504,1304.577428,0.37516,55.037014,46.473264,-89.887801
1.457904,1304.557098,0.37516,55.037014,46.457442,-89.88789
1.460768,1304.558265,0.36272,55.037014,46.441595,-89.88798
1.463633,1304.559213,0.36272,55.037014,46.425723,-89.888069
1.466497,1304.557651,0.38284,55.037014,46.409826,-89.888158
1.469361,1304.578032,0.38284,55.037014,46.393903,-89.888247
1.472225,1304.586241,0.38284,55.037014,46.377955,-89.888336
1.475089,1304.61548,0.38284,55.037014,46.361982,-89.888426
1.477954,1304.646697,0.38284,55.037014,46.345982,-89.888515
1.480818,1304.685028,0.38284,55.037014,46.329958,-89.888604
1.483682,1304.764666,0.38284,55.037014,46.313907,-89.888693
1.486546,1304.864304,0.38284,55.037014,46.297831,-89.888782
1.48941,1304.994033,0.38284,55.037014,46.281729,-89.888871
1.492274,1305.159418,0.38284,55.037014,46.265601,-89.888961
1.495139,1305.343309,0.38284,55.037014,46.249447,-89.88905
1.498003,1305.573469,0.38284,55.037014,46.233268,-89.889139
1.500867,1305.841591,0.38284,55.037014,46.217062,-89.889228
1.503731,1306.035729,0.38284,55.037014,46.20083,-89.889317
1.506595,1306.150689,0.38284,55.037014,46.184572,-89.889406
1.50946,1306.268243,0.38284,55.037014,46.168288,-89.889495
1.512324,1306.343903,0.38284,55.037014,46.151977,-89.889584
1.515188,1306.578526,0.38284,55.037014,46.13564,-89.889673
1.518052,1306.809501,0.38284,55.037014,46.119277,-89.889762
1.520916,1307.043128,0.38284,55.037014,46.102887,-89.889851
1.52378,1307.303308,0.38284,55.037014,46.086471,-89.88994
1.526645,1307.587716,0.37192,56.902275,46.070028,-89.890029
1.529509,1307.816227,0.37192,56.902275,46.053559,-89.890118
1.532373,1307.683945,0.37192,56.902275,46.037063,-89.890207
1.535237,1307.528086,0.37192,56.902275,46.02054,-89.890296
1.538101,1307.457117,0.37192,56.902275,46.00399,-89.890385
1.540966,1307.410182,0.37192,56.902275,45.987414,-89.890474
1.54383,1307.398955,0.37192,56.902275,45.97081,-89.890563
1.546694,1307.274216,0.37192,56.902275,45.95418,-89.890652
1.549558,1306.987378,0.37192,56.902275,45.937522,-89.890741
1.552422,1306.59958,0.37192,56.902275,45.920837,-89.89083
1.555286,1306.208732,0.37192,56.902275,45.904125,-89.890919
1.558151,1305.838325,0.37192,56.902275,45.887386,-89.891008
1.561015,1305.478043,0.37192,56.902275,45.870619,-89.891097
1.563879,1305.155756,0.37192,56.902275,45.853825,-89.891186
1.566743,1304.828319,0.37192,56.902275,45.837004,-89.891275
1.569607,1304.506388,0.37192,56.902275,45.820155,-89.891364
1.572472,1304.17684,0.37192,56.902275,45.803278,-89.891452
1.575336,1303.817383,0.37192,56.902275,45.786374,-89.891541
1.5782,1303.41997,0.37192,56.902275,45.769442,-89.89163
1.581064,1302.968212,0.37192,56.902275,45.752482,-89.891719
1.583928,1302.537746,0.37192,56.902275,45.735495,-89.891808
1.586792,1302.187473,0.37192,56.902275,45.718479,-89.891897
1.589657,1301.938235,0.37192,56.902275,45.701436,-89.891986
1.592521,1301.776386,0.38884,56.902275,45.684364,-89.892074
1.595385,1301.728018,0.38884,56.902275,45.667264,-89.892163
1.598249,1301.76821,0.38884,56.902275,45.650136,-89.892252
1.601113,1301.81876,0.38884,56.902275,45.63298,-89.892341
1.603978,1301.84774,0.38884,56.902275,45.615796,-89.892429
1.606842,1301.869169,0.38884,56.902275,45.598583,-89.892518
1.609706,1301.88774,0.33884,56.902275,45.581342,-89.892607
1.61257,1301.889682,0.33884,56.902275,45.564072,-89.892696
1.615434,1301.93948,0.33884,56.902275,45.546774,-89.892784
1.618298,1302.110118,0.33884,56.902275,45.529447,-89.892873
1.621163,1302.387104,0.33884,56.902275,45.512091,-89.892962
1.624027,1302.65862,0.33884,56.902275,45.494706,-89.893051
1.626891,1302.858173,0.33884,56.902275,45.477293,-89.893139
1.629755,1302.97964,0.33884,56.902275,45.459851,-89.893228
1.632619,1303.02001,0.33884,56.902275,45.442379,-89.893317
1.635484,1302.935482,0.33884,56.902275,45.424879,-89.893405
1.638348,1302.74699,0.33884,56.902275,45.40735,-89.893494
1.641212,1302.535845,0.33884,56.902275,45.389791,-89.893583
1.644076,1302.479487,0.33884,56.902275,45.372203,-89.893671
1.64694,1302.766363,0.33884,56.902275,45.354586,-89.89376
1.649804,1303.009526,0.33884,56.902275,45.336939,-89.893848
1.652669,1303.078081,0.33884,56.902275,45.319263,-89.893937
1.655533,1303.005662,0.33884,56.902275,45.301557,-89.894026
1.658397,1302.927898,0.38596,56.902275,45.283821,-89.894114
1.661261,1302.875572,0.38596,56.902275,45.266056,-89.894203
1.664125,1302.856606,0.38596,56.902275,45.248261,-89.894291
1.66699,1302.856051,0.38596,56.902275,45.230437,-89.89438
1.669854,1302.768556,0.38596,56.902275,45.212582,-89.894468
1.672718,1302.655211,0.38596,56.902275,45.194697,-89.894557
1.675582,1302.555482,0.38596,56.902275,45.176783,-89.894645
1.678446,1302.457352,0.38596,56.902275,45.158838,-89.894734
1.68131,1302.386024,0.38596,56.902275,45.140863,-89.894822
1.684175,1302.330162,0.38596,56.902275,45.122858,-89.894911
1.687039,1302.277524,0.38596,56.902275,45.104822,-89.894999
1.689903,1302.236385,0.38596,56.902275,45.086756,-89.895088
1.692767,1302.196475,0.38596,56.902275,45.06866,-89.895176
1.695631,1302.157836,0.38596,56.902275,45.050532,-89.895265
1.698495,1302.116656,0.38596,56.902275,45.032375,-89.895353
1.70136,1302.08986,0.38596,56.902275,45.014186,-89.895442
1.704224,1302.059083,0.38596,56.902275,44.995967,-89.89553
1.707088,1302.03922,0.38596,56.902275,44.977717,-89.895619
1.709952,1302.019672,0.38596,56.902275,44.959436,-89.895707
1.712816,1302.006294,0.38596,56.902275,44.941124,-89.895795
1.715681,1301.967448,0.38596,56.902275,44.922781,-89.895884
1.718545,1301.905933,0.38596,56.902275,44.904406,-89.895972
1.721409,1301.796556,0.38596,56.902275,44.886001,-89.89606
1.724273,1301.668617,0.389,56.902275,44.867564,-89.896149
1.727137,1301.509627,0.389,56.902275,44.849096,-89.896237
1.730001,1301.336206,0.389,56.902275,44.830596,-89.896325
1.732866,1301.156116,0.389,56.902275,44.812065,-89.896414
1.73573,1300.980426,0.389,56.902275,44.793502,-89.896502
1.738594,1300.795754,0.389,56.902275,44.774907,-89.89659
1.741458,1300.647826,0.389,56.902275,44.756281,-89.896679
1.744322,1300.540011,0.389,56.902275,44.737623,-89.896767
1.747187,1300.457397,0.389,56.902275,44.718933,-89.896855
1.750051,1300.397638,0.389,56.902275,44.700211,-89.896943
1.752915,1300.348399,0.389,56.902275,44.681456,-89.897032
1.755779,1300.286055,0.39984,56.902275,44.66267,-89.89712
1.758643,1300.197761,0.39984,56.902275,44.643851,-89.897208
1.761507,1300.058202,0.39984,56.902275,44.625,-89.897296
1.764372,1299.899254,0.39984,56.902275,44.606117,-89.897384
1.767236,1299.75912,0.39984,56.902275,44.587201,-89.897472
1.7701,1299.627762,0.39984,56.902275,44.568253,-89.897561
1.772964,1299.555843,0.39984,56.902275,44.549272,-89.897649
1.775828,1299.476386,0.39984,56.902275,44.530258,-89.897737
1.778693,1299.378612,0.39984,56.902275,44.511211,-89.897825
1.781557,1299.237314,0.39984,56.902275,44.492132,-89.897913
1.784421,1299.047948,0.39984,56.902275,44.473019,-89.898001
1.787285,1298.839847,0.39984,56.902275,44.453874,-89.898089
1.790149,1298.608588,0.39552,62.267452,44.434695,-89.898177
1.793013,1298.356931,0.39552,62.267452,44.415484,-89.898266
1.795878,1298.100148,0.39552,62.267452,44.396239,-89.898354
1.798742,1297.829889,0.39552,62.267452,44.37696,-89.898442
1.801606,1297.549086,0.39552,62.267452,44.357648,-89.89853
1.80447,1297.259421,0.39552,62.267452,44.338303,-89.898618
1.807334,1296.967203,0.39552,62.267452,44.318924,-89.898706
1.810199,1296.647475,0.39552,62.267452,44.299511,-89.898794
1.813063,1296.279139,0.39552,62.267452,44.280064,-89.898882
1.815927,1295.829877,0.39552,62.267452,44.260584,-89.89897
1.818791,1295.319783,0.39552,62.267452,44.241069,-89.899058
1.821655,1294.829391,0.39552,62.267452,44.221521,-89.899146
1.824519,1294.439559,0.39552,62.267452,44.201938,-89.899234
1.827384,1294.238376,0.39552,62.267452,44.182322,-89.899322
1.830248,1294.179195,0.39552,62.267452,44.162671,-89.899409
1.833112,1294.059767,0.39552,62.267452,44.142985,-89.899497
1.835976,1293.909536,0.39552,62.267452,44.123265,-89.899585
1.83884,1293.779995,0.39552,62.267452,44.103511,-89.899673
1.841705,1293.659864,0.39552,62.267452,44.083722,-89.899761
1.844569,1293.53987,0.39552,62.267452,44.063898,-89.899849
1.847433,1293.399198,0.39552,62.267452,44.044039,-89.899937
1.850297,1293.260379,0.39552,62.267452,44.024146,-89.900025
1.853161,1293.108647,0.39552,62.267452,44.004217,-89.900112
1.856025,1292.928919,0.4024,62.267452,43.984253,-89.9002
1.85889,1292.72919,0.4024,62.267452,43.964255,-89.900288
1.861754,1292.549099,0.4024,62.267452,43.944221,-89.900376
1.864618,1292.360303,0.4024,62.267452,43.924151,-89.900464
1.867482,1292.139885,0.4024,62.267452,43.904047,-89.900551
1.870346,1291.929314,0.4024,62.267452,43.883906,-89.900639
1.873211,1291.718558,0.4024,62.267452,43.86373,-89.900727
1.876075,1291.499676,0.4024,62.267452,43.843519,-89.900815
1.878939,1291.279537,0.4024,62.267452,43.823271,-89.900902
1.881803,1291.039556,0.4024,62.267452,43.802988,-89.90099
1.884667,1290.799608,0.4024,62.267452,43.782669,-89.901078
1.887531,1290.589997,0.4024,62.267452,43.762314,-89.901165
1.890396,1290.448285,0.4024,62.267452,43.741922,-89.901253
1.89326,1290.318591,0.4024,62.267452,43.721495,-89.901341
1.896124,1290.179843,0.4024,62.267452,43.701031,-89.901428
1.898988,1290.029732,0.4024,62.267452,43.68053,-89.901516
1.901852,1289.857563,0.34548,57.266827,43.659993,-89.901604
1.904717,1289.678566,0.34548,57.266827,43.63942,-89.901691
1.907581,1289.49917,0.34548,57.266827,43.61881,-89.901779
1.910445,1289.299997,0.34548,57.266827,43.598163,-89.901866
1.913309,1289.09952,0.34548,57.266827,43.577479,-89.901954
1.916173,1288.867293,0.34548,57.266827,43.556758,-89.902042
1.919037,1288.589272,0.34548,57.266827,43.536,-89.902129
1.921902,1288.297746,0.37492,57.266827,43.515205,-89.902217
1.924766,1287.969995,0.37492,57.266827,43.494373,-89.902304
1.92763,1287.649434,0.37492,57.266827,43.473503,-89.902392
1.930494,1287.350008,0.37492,57.266827,43.452596,-89.902479
1.933358,1287.139826,0.37492,57.266827,43.431651,-89.902567
1.936223,1286.999657,0.37492,57.266827,43.410669,-89.902654
1.939087,1286.898465,0.37492,57.266827,43.389649,-89.902741
1.941951,1286.819835,0.37492,57.266827,43.368591,-89.902829
1.944815,1286.749175,0.37492,57.266827,43.347495,-89.902916
1.947679,1286.658917,0.37492,57.266827,43.326361,-89.903004
1.950543,1286.549512,0.37492,57.266827,43.305189,-89.903091
1.953408,1286.419088,0.37492,57.266827,43.283979,-89.903179
1.956272,1286.278993,0.37492,57.266827,43.262731,-89.903266
1.959136,1286.16898,0.37492,57.266827,43.241444,-89.903353
1.962,1286.068556,0.37492,57.266827,43.220118,-89.903441
1.964864,1285.989831,0.37492,57.266827,43.198754,-89.903528
1.967728,1285.91935,0.37492,57.266827,43.177351,-89.903615
1.970593,1285.858645,0.37492,57.266827,43.15591,-89.903703
1.973457,1285.799858,0.37492,57.266827,43.134429,-89.90379
1.976321,1285.739811,0.37492,57.266827,43.11291,-89.903877
1.979185,1285.689943,0.37492,57.266827,43.091351,-89.903964
1.982049,1285.659191,0.37492,57.266827,43.069753,-89.904052
1.984914,1285.62975,0.37492,57.266827,43.048116,-89.904139
1.987778,1285.619302,0.3886,57.266827,43.02644,-89.904226
1.990642,1285.61884,0.3886,57.266827,43.004724,-89.904313
1.993506,1285.628463,0.3886,57.266827,42.982968,-89.9044
1.99637,1285.639988,0.3886,57.266827,42.961173,-89.904488
1.999234,1285.669185,0.3886,57.266827,42.939338,-89.904575
2.002099,1285.720324,0.3886,57.266827,42.917462,-89.904662
2.004927,1285.779239,0.3886,57.266827,42.895825,-89.904748
